1.816721409559249878e-01	-6.487302780151367188e-01	3.172419667243957520e-01	1.115170121192932129e-02	-2.963026165962219238e-01	-1.015125393867492676e+00	-1.363987684249877930e+00	1.864838898181915283e-01	1.000205993652343750e+00	-3.049048781394958496e-01	1.554370224475860596e-01	6.019292771816253662e-02	7.380460500717163086e-01	-1.419170573353767395e-02	4.059942364692687988e-01	-2.336077392101287842e-01	7.909671962261199951e-02	-2.235768139362335205e-01	1.027294516563415527e+00	-1.418365001678466797e+00
8.886131644248962402e-02	-8.472791910171508789e-01	6.232705712318420410e-01	9.149651974439620972e-02	-2.150357663631439209e-01	-1.173666238784790039e+00	-1.248746037483215332e+00	3.162448704242706299e-01	8.145044445991516113e-01	-2.998544275760650635e-02	-1.162448525428771973e-01	-3.154709041118621826e-01	6.585634946823120117e-01	6.819025427103042603e-02	2.917371392250061035e-01	-3.107014298439025879e-01	-4.927938282489776611e-01	-3.705086410045623779e-01	1.229261517524719238e+00	-8.489791750907897949e-01
3.219021260738372803e-01	-6.363248825073242188e-01	6.575635671615600586e-01	-7.140250504016876221e-02	2.478167414665222168e-01	-1.377288699150085449e+00	-1.166635274887084961e+00	4.818074107170104980e-01	5.455026626586914062e-01	7.679663896560668945e-01	2.290428280830383301e-01	-1.175090789794921875e+00	4.722563922405242920e-01	1.190579980611801147e-01	6.558781862258911133e-01	8.338476717472076416e-02	-5.193834304809570312e-01	-7.818882167339324951e-02	9.856043457984924316e-01	-1.913242489099502563e-01
5.644573271274566650e-02	-7.731267213821411133e-01	4.362055361270904541e-01	2.659494057297706604e-03	1.049026548862457275e-01	-5.907092094421386719e-01	-1.215259790420532227e+00	6.369631290435791016e-01	3.428118228912353516e-01	3.635838329792022705e-01	4.974693059921264648e-03	-2.686846852302551270e-01	2.188641726970672607e-01	1.697338372468948364e-01	4.524031877517700195e-01	-8.601503074169158936e-02	8.074781894683837891e-01	-2.481745034456253052e-01	5.570204854011535645e-01	-6.035836935043334961e-01
4.408262670040130615e-02	-5.959284305572509766e-01	9.696304798126220703e-01	1.345784775912761688e-02	1.017186604440212250e-02	-1.158417105674743652e+00	-9.277108907699584961e-01	6.157093048095703125e-01	1.053937911987304688e+00	2.852347195148468018e-01	-1.429558917880058289e-02	-6.943637132644653320e-01	3.258915841579437256e-01	1.619300842285156250e-01	4.035215973854064941e-01	-1.404367759823799133e-02	-3.891072571277618408e-01	-8.757896721363067627e-03	1.155666232109069824e+00	-3.741303682327270508e-01
1.261413097381591797e-01	-3.820295035839080811e-01	9.687804579734802246e-01	-4.129422605037689209e-01	-1.973721981048583984e-01	-1.214233875274658203e+00	-1.171413779258728027e+00	4.921130239963531494e-01	7.419031262397766113e-01	-2.251379936933517456e-02	-1.439066678285598755e-01	-5.366203784942626953e-01	2.464569807052612305e-01	3.615159988403320312e-01	8.881103247404098511e-02	-5.054498091340065002e-02	-5.093040466308593750e-01	-3.227952718734741211e-01	1.176885366439819336e+00	-2.212261259555816650e-01
2.062453031539916992e-01	-5.276137590408325195e-01	1.009652376174926758e+00	-6.343986392021179199e-01	-2.436888068914413452e-01	-1.198706626892089844e+00	-8.577814102172851562e-01	7.021389603614807129e-01	8.067747950553894043e-01	1.755423396825790405e-01	-2.688276171684265137e-01	-6.154247522354125977e-01	1.673928946256637573e-01	2.731748521327972412e-01	-9.900738298892974854e-02	-7.506521046161651611e-02	3.422497510910034180e-01	-1.609989702701568604e-01	1.152999758720397949e+00	-2.380488812923431396e-01
-1.183736622333526611e-01	-5.090563297271728516e-01	2.086335659027099609e+00	-6.723670959472656250e-01	-3.381372392177581787e-01	-1.151227355003356934e+00	-1.037838101387023926e+00	6.055698394775390625e-01	1.673688411712646484e+00	-6.695140600204467773e-01	-5.661710500717163086e-01	-4.579271078109741211e-01	2.584638893604278564e-01	2.772536873817443848e-01	-4.508299380540847778e-02	-2.900058329105377197e-01	-1.017587661743164062e+00	-1.173282042145729065e-02	2.252346992492675781e+00	-5.661644339561462402e-01
2.901640832424163818e-01	-1.179387718439102173e-01	9.575773477554321289e-01	-3.775732517242431641e-01	2.338488101959228516e-01	-1.311262965202331543e+00	-8.557875156402587891e-01	3.075112104415893555e-01	1.177661180496215820e+00	-1.482350826263427734e-01	-2.212525457143783569e-01	-7.629596590995788574e-01	-1.935392171144485474e-01	4.543704688549041748e-01	5.232216715812683105e-01	-2.442311868071556091e-02	-2.627339661121368408e-01	-3.376525342464447021e-01	9.622027873992919922e-01	-4.207916557788848877e-01
1.560403406620025635e-01	-8.462975025177001953e-01	3.117022812366485596e-01	2.840072512626647949e-01	4.727200567722320557e-01	-7.084139585494995117e-01	-1.405244946479797363e+00	5.522595047950744629e-01	1.478252559900283813e-01	6.755946874618530273e-01	9.287881106138229370e-02	-4.399942159652709961e-01	1.339492350816726685e-01	4.769448935985565186e-01	8.221913576126098633e-01	-6.102408096194267273e-02	4.508979320526123047e-01	-5.482963323593139648e-01	2.962811589241027832e-01	-3.896828293800354004e-01
-1.152123063802719116e-01	-8.228638768196105957e-01	1.200442984700202942e-01	1.171881109476089478e-01	-1.764472424983978271e-01	-6.885839700698852539e-01	-1.587982892990112305e+00	5.024919509887695312e-01	3.951189517974853516e-01	5.019449442625045776e-02	1.161425709724426270e-01	-1.529123932123184204e-01	3.767242729663848877e-01	1.193713694810867310e-01	7.020588517189025879e-01	-3.524207174777984619e-01	7.962913513183593750e-01	-4.559458196163177490e-01	5.667908191680908203e-01	-1.035522818565368652e+00
1.192977838218212128e-02	-8.325158953666687012e-01	1.039815425872802734e+00	-3.751944005489349365e-01	8.601687848567962646e-02	-1.019363760948181152e+00	-1.025441288948059082e+00	6.606112122535705566e-01	9.171953201293945312e-01	4.440964460372924805e-01	-3.496885001659393311e-01	-5.149659514427185059e-01	3.754759430885314941e-01	7.016243040561676025e-02	-3.652929365634918213e-01	-1.780076473951339722e-01	-1.173916310071945190e-01	4.513819143176078796e-02	1.476651787757873535e+00	-3.997116684913635254e-01
-2.534292936325073242e-01	-9.636018872261047363e-01	1.197568178176879883e+00	-5.085970759391784668e-01	-3.369718492031097412e-01	-1.248675107955932617e+00	-7.772986888885498047e-01	7.776446342468261719e-01	7.547174096107482910e-01	5.428240299224853516e-01	-1.177210658788681030e-01	-8.416501879692077637e-01	6.121808290481567383e-01	-4.599879309535026550e-02	-5.444019436836242676e-01	-5.144884809851646423e-02	5.293112993240356445e-01	7.025538384914398193e-02	1.332589507102966309e+00	-4.826172590255737305e-01
2.070009857416152954e-01	-6.188287138938903809e-01	4.526718556880950928e-01	-2.649547457695007324e-01	2.872578203678131104e-01	-9.942874908447265625e-01	-1.764498710632324219e+00	2.012454122304916382e-01	1.452269315719604492e+00	-4.478767812252044678e-01	5.730093121528625488e-01	1.316464990377426147e-01	7.294467687606811523e-01	-7.885213196277618408e-02	4.334192276000976562e-01	-3.487031459808349609e-01	-8.146110177040100098e-02	-1.818245500326156616e-01	1.332955837249755859e+00	-2.171290636062622070e+00
2.299951910972595215e-01	-5.356878638267517090e-01	1.276643037796020508e+00	-8.648318052291870117e-01	1.800869554281234741e-01	-1.240587711334228516e+00	-8.493551015853881836e-01	5.106505751609802246e-01	1.051083326339721680e+00	2.728204429149627686e-01	-1.423954516649246216e-01	-7.253605127334594727e-01	2.167685627937316895e-01	2.432393133640289307e-01	-2.177772223949432373e-01	-1.429552882909774780e-01	-3.253269791603088379e-01	7.108937203884124756e-02	1.802213907241821289e+00	-4.704525470733642578e-01
-2.753715217113494873e-01	-1.020773530006408691e+00	4.348238110542297363e-01	7.144774794578552246e-01	-3.038037382066249847e-02	-9.282348155975341797e-01	-1.632919430732727051e+00	6.044316291809082031e-01	2.962467074394226074e-01	3.205788731575012207e-01	7.941325008869171143e-02	-3.387860357761383057e-01	4.760254323482513428e-01	1.806306093931198120e-01	1.084583997726440430e+00	-2.804076969623565674e-01	2.417231202125549316e-01	-6.560931205749511719e-01	6.715689301490783691e-01	-9.551199078559875488e-01
1.404616087675094604e-01	-9.840286970138549805e-01	4.571128189563751221e-01	-1.421707123517990112e-01	-2.530413866043090820e-02	-1.068537473678588867e+00	-1.408441543579101562e+00	7.429171204566955566e-01	5.537561178207397461e-01	5.324982404708862305e-01	1.603619009256362915e-01	-3.259810209274291992e-01	5.124188065528869629e-01	-1.672200858592987061e-02	5.158148705959320068e-02	-2.941806614398956299e-01	6.967319250106811523e-01	-2.446100562810897827e-01	9.615173339843750000e-01	-7.764574289321899414e-01
1.716321334242820740e-02	-6.074513792991638184e-01	1.391973853111267090e+00	-6.326597929000854492e-01	-8.566132187843322754e-02	-1.153705596923828125e+00	-1.084885239601135254e+00	6.332527399063110352e-01	1.040667772293090820e+00	3.862971812486648560e-02	-2.656325101852416992e-01	-6.113279461860656738e-01	2.396851778030395508e-01	7.115896046161651611e-02	-2.536046206951141357e-01	-1.908329129219055176e-01	-4.619094431400299072e-01	-1.468703448772430420e-01	1.587033152580261230e+00	-1.669794768095016479e-01
-2.821356654167175293e-01	-8.064077496528625488e-01	1.571535944938659668e+00	1.551089249551296234e-02	-1.587333232164382935e-01	-8.894258737564086914e-01	-1.173045158386230469e+00	6.430021524429321289e-01	8.892014622688293457e-01	-1.553384661674499512e-01	-4.361254870891571045e-01	-5.754352807998657227e-01	2.931830883026123047e-01	1.521353572607040405e-01	-4.734700918197631836e-02	-3.611779212951660156e-01	-5.250620841979980469e-01	-3.830685019493103027e-01	1.214469790458679199e+00	5.378674715757369995e-02
3.076942563056945801e-01	-2.976061105728149414e-01	1.527356982231140137e+00	-1.467455148696899414e+00	2.659357488155364990e-01	-1.437203049659729004e+00	-8.632744550704956055e-01	4.289916455745697021e-01	1.713808774948120117e+00	1.047776639461517334e-01	2.044741362333297729e-01	-8.798773884773254395e-01	3.862207233905792236e-01	4.719971418380737305e-01	-6.139214038848876953e-01	-2.245990484952926636e-01	-4.951659739017486572e-01	5.144001841545104980e-01	2.008980274200439453e+00	-8.497150540351867676e-01
1.077613681554794312e-01	-6.586890816688537598e-01	1.313008427619934082e+00	-7.867019176483154297e-01	1.555284671485424042e-02	-1.376559138298034668e+00	-8.903551101684570312e-01	6.473879814147949219e-01	1.078878402709960938e+00	3.148881793022155762e-01	-1.140148043632507324e-01	-9.634357094764709473e-01	3.330723643302917480e-01	2.041162699460983276e-01	-1.656652092933654785e-01	-1.099942922592163086e-01	-5.235201120376586914e-01	8.533214032649993896e-02	1.750043034553527832e+00	-2.329731732606887817e-01
-5.226301029324531555e-02	-9.090998172760009766e-01	9.810822010040283203e-01	-2.151312679052352905e-01	-2.752959132194519043e-01	-9.772156476974487305e-01	-1.102596998214721680e+00	3.408609926700592041e-01	6.670346856117248535e-01	-9.843585640192031860e-02	-2.815817892551422119e-01	-3.429665863513946533e-01	4.620274305343627930e-01	1.160035431385040283e-01	8.524890989065170288e-03	-2.887067198753356934e-01	-2.491492033004760742e-01	-2.223619669675827026e-01	1.337402820587158203e+00	-4.789024293422698975e-01
-3.164116144180297852e-01	-7.955964207649230957e-01	8.798431754112243652e-01	3.380255103111267090e-01	-1.731566935777664185e-01	-9.685143232345581055e-01	-1.382590293884277344e+00	4.223629236221313477e-01	5.446455478668212891e-01	-1.714157760143280029e-01	7.978130131959915161e-02	-2.897413372993469238e-01	4.811372458934783936e-01	2.145838588476181030e-01	9.430577754974365234e-01	-2.892533540725708008e-01	1.100018844008445740e-01	-5.942921638488769531e-01	9.195671677589416504e-01	-9.418962597846984863e-01
2.044252753257751465e-01	-6.433724164962768555e-01	3.786114454269409180e-01	-1.165980845689773560e-01	5.394709110260009766e-01	-1.326494336128234863e+00	-1.477580785751342773e+00	3.307736814022064209e-01	1.149699211120605469e+00	1.658656001091003418e-01	7.344682812690734863e-01	-4.697880446910858154e-01	5.679947137832641602e-01	1.073244512081146240e-01	5.573417544364929199e-01	-2.855874896049499512e-01	-1.607889384031295776e-01	-8.513537049293518066e-02	7.928459644317626953e-01	-1.314820528030395508e+00
-1.191908717155456543e-01	-2.481899857521057129e-01	1.337096214294433594e+00	-9.447173774242401123e-02	8.041165024042129517e-02	-1.184666991233825684e+00	-1.504412055015563965e+00	7.283701300621032715e-01	1.139286994934082031e+00	-1.155300438404083252e-02	-3.050109446048736572e-01	-9.071497321128845215e-01	4.665121436119079590e-02	4.597572386264801025e-01	2.298140823841094971e-01	-7.158441841602325439e-02	-3.242573738098144531e-01	-4.608460962772369385e-01	5.552854537963867188e-01	1.678277552127838135e-01
3.582310676574707031e-01	-8.154011964797973633e-01	8.297327756881713867e-01	-6.244326233863830566e-01	-1.258423626422882080e-01	-1.232494115829467773e+00	-1.925296068191528320e+00	4.364592581987380981e-02	1.535376071929931641e+00	-5.351110100746154785e-01	6.270442157983779907e-03	1.401060223579406738e-01	1.051532745361328125e+00	8.897972106933593750e-02	-3.447296619415283203e-01	-5.938171148300170898e-01	-5.011181831359863281e-01	-1.042808294296264648e-01	1.994561433792114258e+00	-1.989863634109497070e+00
1.672673970460891724e-01	-1.005691647529602051e+00	5.163531303405761719e-01	2.120988219976425171e-01	3.469537794589996338e-01	-8.712534904479980469e-01	-1.495996832847595215e+00	8.339902758598327637e-01	4.097228348255157471e-01	6.795857548713684082e-01	-3.874971345067024231e-02	-5.469489693641662598e-01	3.000773489475250244e-01	1.336548849940299988e-02	3.640202581882476807e-01	-3.254643455147743225e-02	6.064695119857788086e-01	-4.063146114349365234e-01	5.624813437461853027e-01	-5.165327787399291992e-01
