4.233248233795166016e+00	6.904720306396484375e+00
3.358892917633056641e+00	1.001478385925292969e+01
-1.119106292724609375e+00	5.002827644348144531e+00
8.540370941162109375e+00	8.412167549133300781e+00
3.031181812286376953e+00	1.013492870330810547e+01
3.430487155914306641e+00	9.534160614013671875e+00
5.165350437164306641e+00	1.110630130767822266e+01
-9.923804998397827148e-01	1.116640186309814453e+01
2.572002649307250977e+00	7.767642498016357422e+00
8.730588912963867188e+00	6.612781047821044922e+00
8.777692794799804688e+00	7.353921413421630859e+00
4.454111099243164062e+00	1.325834941864013672e+01
5.822065830230712891e+00	1.291431236267089844e+01
1.360419273376464844e+00	6.037178993225097656e+00
2.109828233718872070e+00	1.286601734161376953e+01
6.357326030731201172e+00	7.063092231750488281e+00
8.634819984436035156e+00	1.165711784362792969e+01
1.807469606399536133e+00	1.211222267150878906e+01
1.131234407424926758e+00	1.104179954528808594e+01
-2.171301126480102539e+00	8.375102996826171875e+00
2.952298402786254883e+00	1.294917583465576172e+01
5.150306224822998047e+00	1.087677288055419922e+01
6.022758960723876953e+00	6.731931686401367188e+00
1.728155016899108887e+00	5.429031372070312500e+00
9.731709957122802734e-01	1.269891834259033203e+01
-1.002300858497619629e+00	7.764132499694824219e+00
9.548722267150878906e+00	8.344790458679199219e+00
2.802430868148803711e+00	7.574349880218505859e+00
6.939153671264648438e+00	1.146785068511962891e+01
7.890224933624267578e+00	1.142949867248535156e+01
-1.858282446861267090e+00	8.092144012451171875e+00
-1.317025274038314819e-01	1.005242729187011719e+01
3.878666639328002930e+00	1.441201877593994141e+01
1.556948781013488770e+00	8.134088516235351562e+00
1.778137445449829102e+00	6.836133956909179688e+00
-9.294315576553344727e-01	3.832742929458618164e+00
1.020062351226806641e+01	8.680640220642089844e+00
3.219208717346191406e+00	8.571203231811523438e+00
4.517023563385009766e+00	1.028751564025878906e+01
2.385570287704467773e+00	8.694974899291992188e+00
8.924372673034667969e+00	6.349642753601074219e+00
2.332822322845458984e+00	1.236132907867431641e+01
4.019303321838378906e+00	1.005503940582275391e+01
-6.709641814231872559e-01	7.475914955139160156e+00
-1.359374761581420898e+00	2.904243469238281250e+00
5.069690227508544922e+00	1.380297756195068359e+01
7.327411651611328125e+00	1.093621730804443359e+01
3.238183498382568359e+00	1.246324634552001953e+01
2.567189216613769531e+00	1.293746852874755859e+01
-2.850728511810302734e+00	4.822709083557128906e+00
8.915279388427734375e+00	7.284393310546875000e+00
-5.917063951492309570e-01	1.058045482635498047e+01
3.191421031951904297e+00	1.054456138610839844e+01
2.188686847686767578e+00	7.162398815155029297e+00
1.426775097846984863e+00	7.089217185974121094e+00
3.975574254989624023e+00	1.225918006896972656e+01
1.176233172416687012e+00	5.650141239166259766e+00
4.927907943725585938e+00	1.058210563659667969e+01
4.813860893249511719e+00	1.164907932281494141e+01
7.569764137268066406e+00	8.305337905883789062e+00
7.511276245117187500e+00	7.864466190338134766e+00
4.355804920196533203e+00	7.464352130889892578e+00
5.808207511901855469e+00	5.290490627288818359e+00
5.548753738403320312e+00	8.394878387451171875e+00
-5.698485970497131348e-01	6.984664916992187500e+00
3.412647724151611328e+00	1.006733989715576172e+01
-7.418345212936401367e-01	1.112738513946533203e+01
-1.793847203254699707e+00	1.171765422821044922e+01
5.154005050659179688e+00	1.361937522888183594e+01
1.484544396400451660e+00	6.105271339416503906e+00
1.841743350028991699e+00	1.189590263366699219e+01
-1.307661652565002441e+00	2.551574468612670898e+00
4.779455661773681641e+00	9.396158218383789062e+00
1.671223878860473633e+00	7.367882251739501953e+00
-6.113968789577484131e-02	7.191982746124267578e+00
3.979843258857727051e-01	8.776316642761230469e+00
9.209766387939453125e-01	1.064324665069580078e+01
1.831166505813598633e+00	1.331094646453857422e+01
3.431990861892700195e+00	1.060492610931396484e+01
5.691721439361572266e+00	1.240058898925781250e+01
4.747725009918212891e+00	1.121380233764648438e+01
3.453866839408874512e-01	9.298915863037109375e+00
7.844194412231445312e+00	1.286262893676757812e+01
5.336416363716125488e-01	8.142679214477539062e+00
7.586802005767822266e+00	1.286269760131835938e+01
5.295586109161376953e+00	1.414618587493896484e+01
1.274429678916931152e+00	6.968338012695312500e+00
-7.597278356552124023e-01	5.608206272125244141e+00
5.471543788909912109e+00	9.399076461791992188e+00
2.078461885452270508e+00	9.654137611389160156e+00
4.093520164489746094e+00	1.013971519470214844e+01
2.843371629714965820e+00	1.312263965606689453e+01
5.571630001068115234e-01	1.123514938354492188e+01
4.988257408142089844e+00	1.169721317291259766e+01
4.385279178619384766e+00	1.133985424041748047e+01
8.571968674659729004e-01	1.166208362579345703e+01
-3.210207521915435791e-01	1.155627059936523438e+01
2.990325927734375000e+00	1.319235610961914062e+01
5.877829551696777344e+00	6.531095027923583984e+00
6.212740421295166016e+00	8.220184326171875000e+00
5.334356307983398438e+00	9.726981163024902344e+00
8.292290687561035156e+00	6.821202278137207031e+00
4.480178833007812500e+00	8.702080726623535156e+00
5.286385059356689453e+00	5.538498878479003906e+00
4.896850585937500000e+00	1.143482398986816406e+01
7.647453784942626953e+00	1.019817924499511719e+01
1.201110482215881348e+00	1.068400859832763672e+01
8.558008193969726562e+00	1.005287742614746094e+01
2.031252384185791016e+00	1.053849506378173828e+01
-4.138869345188140869e-01	1.043740940093994141e+01
1.629158258438110352e+00	9.585087776184082031e+00
-4.906821250915527344e-01	8.543231010437011719e+00
1.843708395957946777e+00	5.779118537902832031e+00
3.482022047042846680e+00	1.085769653320312500e+01
-4.387520849704742432e-01	1.152166652679443359e+01
1.713822722434997559e+00	1.011380767822265625e+01
4.383155345916748047e+00	1.045681858062744141e+01
-3.260813653469085693e-01	1.076421165466308594e+01
2.186109066009521484e+00	1.251391887664794922e+01
1.423919081687927246e+00	1.180170345306396484e+01
8.112751960754394531e+00	1.205848598480224609e+01
6.728091239929199219e-01	1.073594093322753906e+01
4.133541584014892578e+00	1.079140949249267578e+01
4.173603057861328125e+00	1.050273513793945312e+01
4.339106559753417969e+00	7.921916961669921875e+00
5.415339946746826172e+00	1.298415565490722656e+01
4.419250488281250000e+00	1.293007659912109375e+01
-1.348572611808776855e+00	7.809026718139648438e+00
5.205565929412841797e+00	1.315458202362060547e+01
4.269210338592529297e+00	5.919794082641601562e+00
2.794339179992675781e+00	7.423936367034912109e+00
4.725386619567871094e+00	7.044927597045898438e+00
2.959152460098266602e+00	1.167391490936279297e+01
-1.599932193756103516e+00	9.740166664123535156e+00
-5.621445551514625549e-02	1.161974811553955078e+01
6.710541248321533203e+00	7.816487789154052734e+00
3.186503887176513672e+00	1.051285839080810547e+01
4.761638641357421875e+00	4.831440925598144531e+00
9.551296234130859375e+00	5.662579536437988281e+00
6.186451911926269531e+00	1.261177539825439453e+01
9.585224151611328125e+00	8.675384521484375000e+00
-5.274479985237121582e-01	1.123633003234863281e+01
-2.773639917373657227e+00	6.443894386291503906e+00
-2.616775594651699066e-02	6.378280162811279297e+00
1.184887409210205078e+00	7.370058059692382812e+00
-1.708842754364013672e+00	8.791810035705566406e+00
4.466586112976074219e+00	8.369688987731933594e+00
3.802355527877807617e+00	9.380432128906250000e+00
8.413834571838378906e+00	1.199895095825195312e+01
3.778024435043334961e+00	1.419546794891357422e+01
3.270443677902221680e+00	7.070478916168212891e+00
1.026942062377929688e+01	5.382138729095458984e+00
4.378873825073242188e+00	1.318997764587402344e+01
4.663605213165283203e+00	7.059599399566650391e+00
7.660801887512207031e+00	1.235942840576171875e+01
4.314876079559326172e+00	8.814461708068847656e+00
6.109011173248291016e+00	1.190230274200439453e+01
1.032470798492431641e+01	8.942231178283691406e+00
7.260015010833740234e+00	1.285068321228027344e+01
4.831748962402343750e+00	1.278248691558837891e+01
3.441693782806396484e+00	1.045025730133056641e+01
2.319836378097534180e+00	1.122971057891845703e+01
1.870048880577087402e+00	8.284225463867187500e+00
2.061434745788574219e+00	1.040389919281005859e+01
-1.711185574531555176e-01	7.264002323150634766e+00
1.821582078933715820e+00	9.745862007141113281e+00
-1.062022000551223755e-01	4.413849353790283203e+00
3.287572383880615234e+00	9.549429893493652344e+00
-1.692129254341125488e+00	1.150483036041259766e+01
1.706627726554870605e+00	6.652040004730224609e+00
5.446372985839843750e+00	9.492519378662109375e+00
4.136789321899414062e+00	1.321464824676513672e+01
5.725142002105712891e+00	1.154080772399902344e+01
-1.171837568283081055e+00	5.731146335601806641e+00
8.548056602478027344e+00	6.694558620452880859e+00
4.360994815826416016e+00	1.420972537994384766e+01
-1.420633345842361450e-01	6.721930027008056641e+00
-3.000498116016387939e-01	2.920675754547119141e+00
4.826734066009521484e+00	5.528636932373046875e+00
8.635180473327636719e+00	1.163526916503906250e+01
3.016242980957031250e-01	1.084436702728271484e+01
8.260536193847656250e+00	1.038237476348876953e+01
6.152118206024169922e+00	1.230081653594970703e+01
-3.099092245101928711e-01	6.978592872619628906e+00
1.546164631843566895e+00	1.368592643737792969e+01
1.924264430999755859e+00	8.807059288024902344e+00
4.530522823333740234e+00	9.955186843872070312e+00
5.026432037353515625e+00	9.013440132141113281e+00
6.248849391937255859e+00	1.353804874420166016e+01
4.199845314025878906e+00	1.050258445739746094e+01
-7.760950326919555664e-01	9.686242103576660156e+00
-1.204123735427856445e+00	4.792620182037353516e+00
4.353393077850341797e+00	4.378993511199951172e+00
-8.924664258956909180e-01	7.626366138458251953e+00
1.297838568687438965e+00	1.269197845458984375e+01
1.717470526695251465e+00	8.359540939331054688e+00
6.697279453277587891e+00	1.232402420043945312e+01
5.565310001373291016e+00	1.421781826019287109e+01
8.037105560302734375e+00	1.194872665405273438e+01
4.520760536193847656e+00	8.786034584045410156e+00
3.320126295089721680e+00	8.651015281677246094e+00
3.676303148269653320e+00	1.133814144134521484e+01
-2.109995841979980469e+00	8.159129142761230469e+00
4.968667507171630859e+00	1.127533912658691406e+01
2.332927733659744263e-01	9.601390838623046875e+00
1.048170948028564453e+01	8.234969139099121094e+00
-1.632343769073486328e+00	8.048467636108398438e+00
6.567472457885742188e+00	8.766591072082519531e+00
3.929029941558837891e+00	9.089668273925781250e+00
6.951399326324462891e+00	9.804128646850585938e+00
-1.943722724914550781e+00	8.327727317810058594e+00
2.497872591018676758e+00	6.719340801239013672e+00
3.626125812530517578e+00	1.202054786682128906e+01
4.034305572509765625e+00	8.049411773681640625e+00
7.774901866912841797e+00	1.185796356201171875e+01
4.478326320648193359e+00	4.826164245605468750e+00
1.096747517585754395e+00	7.105580806732177734e+00
2.823766946792602539e+00	9.539244651794433594e+00
8.712253570556640625e+00	5.686715602874755859e+00
1.071447372436523438e+01	8.040956497192382812e+00
5.103964328765869141e+00	1.077694988250732422e+01
6.710415840148925781e+00	1.231422996520996094e+01
4.821479320526123047e+00	9.152326583862304688e+00
7.087884902954101562e+00	8.104568481445312500e+00
1.049870133399963379e+00	1.210204601287841797e+01
1.000666236877441406e+01	8.687824249267578125e+00
4.623827457427978516e+00	1.233568859100341797e+01
4.154629230499267578e+00	6.986954212188720703e+00
2.104774951934814453e+00	5.533970355987548828e+00
7.889249920845031738e-01	1.359241771697998047e+01
5.383996486663818359e+00	1.234294986724853516e+01
4.496500492095947266e+00	3.773370027542114258e+00
4.082115650177001953e+00	1.351151275634765625e+01
1.103002905845642090e+00	1.021050739288330078e+01
3.349104881286621094e+00	9.388282775878906250e+00
-2.496797561645507812e+00	1.083986568450927734e+01
4.546527385711669922e+00	1.092534542083740234e+01
1.036270141601562500e+00	1.042545032501220703e+01
1.598413884639739990e-01	9.220471382141113281e+00
-1.047666788101196289e+00	8.902631759643554688e+00
4.702992439270019531e+00	8.075806617736816406e+00
7.330548286437988281e+00	1.223923206329345703e+01
7.873197078704833984e+00	1.237139129638671875e+01
-3.014693021774291992e+00	5.152842044830322266e+00
-1.080640196800231934e+00	9.322530746459960938e+00
7.857701301574707031e+00	1.119271659851074219e+01
2.869292974472045898e+00	1.136264133453369141e+01
5.294434070587158203e+00	9.750277519226074219e+00
6.408156394958496094e+00	8.124136924743652344e+00
6.420880794525146484e+00	1.055810451507568359e+01
9.564846992492675781e+00	7.864261150360107422e+00
9.676945686340332031e+00	5.045371532440185547e+00
-2.085030078887939453e+00	8.353759765625000000e+00
3.485293865203857422e+00	1.397109508514404297e+01
2.564208745956420898e+00	1.270273971557617188e+01
4.954944610595703125e+00	1.261819553375244141e+01
7.463647365570068359e+00	1.013946437835693359e+01
-1.050403952598571777e+00	1.185814189910888672e+01
4.396119594573974609e+00	1.370479106903076172e+01
6.545754909515380859e+00	9.700944900512695312e+00
5.894925117492675781e+00	1.276133728027343750e+01
3.996264457702636719e+00	1.286112499237060547e+01
7.697906494140625000e+00	1.201133155822753906e+01
2.913487672805786133e+00	1.456429290771484375e+01
-2.800141572952270508e+00	5.297046661376953125e+00
-8.308774232864379883e-01	1.111957550048828125e+01
4.416309356689453125e+00	1.242785930633544922e+01
2.413659572601318359e+00	1.035335254669189453e+01
8.972184658050537109e-01	1.305274391174316406e+01
2.122441291809082031e+00	9.345401763916015625e+00
3.525652170181274414e+00	5.496781826019287109e+00
4.085020542144775391e+00	9.008119583129882812e+00
4.484619617462158203e+00	7.828215599060058594e+00
5.489935278892517090e-01	1.351897811889648438e+01
4.589559078216552734e+00	1.052438068389892578e+01
2.470861911773681641e+00	5.562250614166259766e+00
1.348137140274047852e+00	6.477630138397216797e+00
2.461367130279541016e+00	1.250889492034912109e+01
3.897008180618286133e+00	8.188043594360351562e+00
-8.293268680572509766e-01	7.892376422882080078e+00
4.946205019950866699e-01	5.952671051025390625e+00
1.669048190116882324e+00	5.934415340423583984e+00
1.972967028617858887e+00	9.225231170654296875e+00
8.291330337524414062e+00	8.349298477172851562e+00
-1.661373823881149292e-01	1.216104984283447266e+01
5.908187866210937500e+00	5.540197372436523438e+00
9.914206504821777344e+00	7.268604755401611328e+00
4.215806484222412109e+00	1.114346027374267578e+01
3.563929319381713867e+00	1.287145709991455078e+01
2.761616706848144531e+00	1.005030059814453125e+01
6.913497447967529297e+00	1.070329189300537109e+01
8.044267654418945312e+00	7.450979232788085938e+00
7.259243726730346680e-01	1.321612834930419922e+01
5.951745033264160156e+00	1.088986873626708984e+01
2.016399621963500977e+00	1.362176609039306641e+01
1.067865467071533203e+01	7.517405509948730469e+00
-8.939283490180969238e-01	7.322897434234619141e+00
4.372545242309570312e+00	9.269857406616210938e+00
3.150459051132202148e+00	1.294340705871582031e+01
4.847441196441650391e+00	1.226536464691162109e+01
8.150484085083007812e+00	1.199091625213623047e+01
4.124002456665039062e+00	1.057417297363281250e+01
6.870755195617675781e+00	1.055779457092285156e+01
4.943180561065673828e+00	6.729013919830322266e+00
3.838909387588500977e+00	7.414354801177978516e+00
7.422708988189697266e+00	1.244551658630371094e+01
4.994215488433837891e+00	8.623202323913574219e+00
7.672710895538330078e+00	1.234021377563476562e+01
3.847522735595703125e+00	5.701375484466552734e+00
7.014785289764404297e+00	1.246258258819580078e+01
3.968476057052612305e+00	5.213858604431152344e+00
6.129821300506591797e+00	7.483806610107421875e+00
6.086466312408447266e+00	1.158532428741455078e+01
3.230923414230346680e+00	9.575911521911621094e+00
3.033334970474243164e+00	5.886517524719238281e+00
3.870191097259521484e+00	8.697224617004394531e+00
1.807989478111267090e-01	7.318340778350830078e+00
-1.104643940925598145e+00	1.176067638397216797e+01
5.423316955566406250e+00	7.513866424560546875e+00
-8.501660227775573730e-01	8.853544235229492188e+00
9.921391487121582031e+00	5.450716495513916016e+00
2.957453250885009766e+00	9.959774971008300781e+00
1.218961596488952637e+00	1.038711071014404297e+01
3.758754014968872070e+00	7.025715351104736328e+00
2.881903648376464844e+00	1.086924171447753906e+01
